"","Covidence #","Study ID","dateFrom","dateTo","imputation_source","imputed_variant","LAPIS_sumcount","Outbreak_count_total","WT/Wu-1 Total Number of patients","WT/Wu-1 Percentage","Beta Total Number of patients","Beta Percentage","Gamma Total Number of patients","Gamma Percentage","Delta Total Number of patients","Delta Percentage","Omicron Total Number of patients","Omicron Percentage","Unspecified/Total Total Number of patients","Unspecified/Total Percentage","Other Total Number of patients","Other Percentage","more_than_50percent_vaccinated","cancer_at_least_one_vaccine_count","cancer_at_least_one_vaccine proportion","cancer_unvaccinated_count","cancer_unvaccinated_proportion","non_cancer_at_least_one_vaccine_count","non_cancer_at_least_one_vaccine proportion","non_cancer_unvaccinated_count","non_cancer_unvaccinated_proportion","Cancer Age (measure of centre) e.g. mean/median","Cancer Age (centre)","Cancer Age (measure of spread) e.g. IQR/ range/ SD/ SE/ 95% CI/ Variance","Cancer Age (spread)","Cancer Sex (% male)","Cancer Total number","Control (non-cancer) Age (measure of centre) e.g. mean/median","Control (non-cancer) Age (centre)","Control (non-cancer) Age (measure of spread) e.g. IQR/ range/ SD/ SE/ 95% CI/ Variance","Control (non-cancer) Age (spread)","Control (non-cancer) Sex (% male)","Control (non-cancer) Total number","prefix","Total number of patients","percentage","Comment","outcome","Measure of Association","value","95% CI","p-value","cancer: Event/Total","Non-cancer: Event/Total","cancer(event/total)","cancer(event count)","cancer(total count)","non-cancer(event/total)","non-cancer(event count)","non-cancer(total count)","se","model","Smoking Percentage (cancer)","Smoking Percentage (control)","Hypertension Percentage (cancer)","Hypertension Percentage (control)","Diabetes Mellitus (DM) Percentage (cancer)","Diabetes Mellitus (DM) Percentage (control)","Cardiovascular Disease (CVD) Percentage (cancer)","Cardiovascular Disease (CVD) Percentage (control)","Cerebrovascular Disease Percentage (cancer)","Cerebrovascular Disease Percentage (control)","Chronic Liver Disease Percentage (cancer)","Chronic Liver Disease Percentage (control)","Chronic Kidney Disease Percentage (cancer)","Chronic Kidney Disease Percentage (control)","Chronic Lung Disease Percentage (cancer)","Chronic Lung Disease Percentage (control)","Immunodeficiency/ Immunosuppression Percentage (cancer)","Immunodeficiency/ Immunosuppression Percentage (control)","Autoimmune Disease Percentage (cancer)","Autoimmune Disease Percentage (control)","Others: Please Specify Percentage (cancer)","Others: Please Specify Percentage (control)","Notes Percentage (cancer)","Notes Percentage (control)"
"428","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Upper GI (gastric, oesophageal)",NA,NA,"NA","[hospitalisation]","uOR","7.48","6.72-8.33","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"429","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Upper GI (gastric, oesophageal)",NA,NA,"NA","[hospitalisation]","mOR (including small bowel and hepatobiliary)","3.17","2.83-3.55","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"430","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Upper GI (gastric, oesophageal)",NA,NA,"NA","[ICU]","uOR","1.51","0.56-4.02","0.41298",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"431","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Upper GI (gastric, oesophageal)",NA,NA,"NA","[ICU]","mOR (includes small bowel and hepatobiliary)","0.78","0.29-2.09","0.62780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"432","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Upper GI (gastric, oesophageal)",NA,NA,"NA","[mortality]","uOR","17.34","15.22-19.76","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"433","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M0/Stage I-III: No metastasis",NA,NA,"NANA","[ICU]","mOR stage III","0.86","0.51-1.46","0.58374",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"434","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M0/Stage I-III: No metastasis",NA,NA,"NANA","[mortality]","uOR","3.68","3.31-4.09","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"435","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M0/Stage I-III: No metastasis",NA,NA,"NANA","[mortality]","mOR stage I","1.38","1.23-1.54","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"436","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M0/Stage I-III: No metastasis",NA,NA,"NANA","[mortality]","uOR","4.55","4.03-5.14","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"437","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M0/Stage I-III: No metastasis",NA,NA,"NANA","[mortality]","mOR stage II","1.75","1.54-1.99","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"438","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M0/Stage I-III: No metastasis",NA,NA,"NANA","[mortality]","uOR","8.22","7.44-9.08","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"439","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M0/Stage I-III: No metastasis",NA,NA,"NANA","[mortality]","mOR stage III","2.66","2.39-2.95","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"440","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M1/Stage IV: metastatic disease",NA,NA,"NANA","[hospitalisation]","uOR","7.66","6.98-8.40","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"441","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M1/Stage IV: metastatic disease",NA,NA,"NANA","[hospitalisation]","mOR","3.57","3.24-3.94","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"442","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M1/Stage IV: metastatic disease",NA,NA,"NANA","[ICU]","uOR","8.36","5.79-12.05","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"443","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M1/Stage IV: metastatic disease",NA,NA,"NANA","[ICU]","mOR","3.98","2.70-5.87","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"444","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M1/Stage IV: metastatic disease",NA,NA,"NANA","[mortality]","uOR","19.71","17.69-21.97","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"445","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","M1/Stage IV: metastatic disease",NA,NA,"NANA","[mortality]","mOR","6.66","5.90-7.52","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"446","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Hormonal therapy",NA,NA,"NANA","[mortality]","mOR","3.17","2.03-4.95","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"447","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","immunotherapy (immune checkpoint inhibitors/CAR-T)",NA,NA,"NANA","[hospitalisation]","uOR","7.56","5.64-10.12","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"448","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","immunotherapy (immune checkpoint inhibitors/CAR-T)",NA,NA,"NANA","[hospitalisation]","mOR","3.06","2.26-4.15","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"449","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","immunotherapy (immune checkpoint inhibitors/CAR-T)",NA,NA,"NANA","[ICU]","uOR","0.00","0.00-1.95E+37","0.87403",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"450","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","immunotherapy (immune checkpoint inhibitors/CAR-T)",NA,NA,"NANA","[ICU]","mOR","0.00","0.00-1.37E+36","0.86020",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"451","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","immunotherapy (immune checkpoint inhibitors/CAR-T)",NA,NA,"NANA","[mortality]","uOR","11.10","6.99-17.63","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"452","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Chemotherapy",NA,NA,NA,"[ICU]","mOR","5.51","4.50-6.74","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"453","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Chemotherapy",NA,NA,NA,"[mortality]","uOR","11.58","10.81-12.40","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"454","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Chemotherapy",NA,NA,NA,"[mortality]","mOR","7.69","7.13-8.29","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"455","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Hormonal therapy",NA,NA,"NANA","[hospitalisation]","uOR","9.18","6.86-12.27","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"456","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Hormonal therapy",NA,NA,"NANA","[hospitalisation]","mOR","4.07","3.00-5.53","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"457","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Thoracic (lung, mesothelioma)",NA,NA,NA,"[mortality]","mOR of respiratory and intrathoracic organs","4.43","3.04-6.44","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"458","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Thoracic (lung, mesothelioma)",NA,NA,NA,"[mortality]","uOR","18.55","16.75-20.55","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"459","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Thoracic (lung, mesothelioma)",NA,NA,NA,"[mortality]","mOR of lungs","4.97","4.45-5.56","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"460","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Total (OF ALL CANCERS)","127322",NA,NA,"[hospitalisation]","uOR","4.22","4.11-4.33","<0.00001","0.128","0.0261",0.128,NA,NA,0.0261,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"461","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Total (OF ALL CANCERS)","127322",NA,NA,"[hospitalisation]","mOR","2.10","2.04 - 2.16","<0.00001","0.128","0.0261",0.128,NA,NA,0.0261,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"462","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Total (OF ALL CANCERS)","127322",NA,NA,"[ICU]","uOR","4.22","3.76-4.74","<0.00001","0.00892","0.00229",0.00892,NA,NA,0.00229,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"463","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Total (OF ALL CANCERS)","127322",NA,NA,"[ICU]","mOR","2.53","2.24 - 2.86","<0.00001","0.00892","0.00229",0.00892,NA,NA,0.00229,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"464","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Chemotherapy",NA,NA,NA,"[ICU]","uOR","7.53","6.20-9.15","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"465","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Upper GI (gastric, oesophageal)",NA,NA,"NA","[mortality]","mOR (includes small bowel and hepatobiliary)","5.85","5.08-6.74","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"466","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Hormonal therapy",NA,NA,"NANA","[ICU]","uOR","2.85","0.40-20.25","0.29636",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"467","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Hormonal therapy",NA,NA,"NANA","[ICU]","mOR","1.21","0.17-8.63","0.84867",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"468","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Hormonal therapy",NA,NA,"NANA","[mortality]","uOR","11.32","7.36-17.40","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"469","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Urology (ureter, bladder, prostate)",NA,NA,NA,"[hospitalisation]","uOR","1.65","1.19-2.29","0.00271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"470","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Chemotherapy",NA,NA,NA,"[hospitalisation]","uOR","6.29","5.98-6.61","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"471","73804","Starkey 2023","2020-11-01","2022-08-31","LAPIS, Outbreak","Omicron_BA",1337878,822827,"","",NA,NA,NA,NA,NA,NA,"","",15928326,"100","",NA,"yes",156187,0.7856,42632,0.2144,14028232,0.7713,4160341,0.2287,"","","","","50.48","127322","","","","","43.05","15801004","Chemotherapy",NA,NA,NA,"[hospitalisation]","mOR","4.14","3.92-4.36","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate","","","","","","","","","","","","","","","","","","",NA,NA,"","","",""
"472","74954","Kodde 2023","2020-01-01","2021-08-01","LAPIS, Outbreak","Alpha",150926,103741,"","",NA,NA,NA,NA,NA,NA,"","",NA,"","",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,"Mean","72.2","SD","11.8","58.2","1625","Mean","68.0","SD","17.6","52.1","27659","Total (OF ALL CANCERS)","1625",NA,NA,"[ICU]","calculatedOR","1.06521739130435",NA,NA,"0.294 (477/1625)","0.276 (8076/29284)",0.294,477,1625,0.276,8076,29284,0.0535704460459511,"univariate","","","58.6%","","29.9%","","24.7","","","","7.1%","","","","","","","",NA,NA,"","","",""
"473","74954","Kodde 2023","2020-01-01","2021-08-01","LAPIS, Outbreak","Alpha",150926,103741,"","",NA,NA,NA,NA,NA,NA,"","",NA,"","",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,"Mean","72.2","SD","11.8","58.2","1625","Mean","68.0","SD","17.6","52.1","27659","Total (OF ALL CANCERS)","1625",NA,NA,"[mortality]","mOR","2.10","1.88-2.35","<0.01","0.349 (530/1519)","0.203 (5483/27015)",0.349,530,1519,0.203,5483,27015,0.0525786903616196,"multivariate","","","58.6%","","29.9%","","24.7","","","","7.1%","","","","","","","",NA,NA,"","","",""
