"","Covidence #","Study ID","dateFrom","dateTo","imputation_source","imputed_variant","LAPIS_sumcount","Outbreak_count_total","WT/Wu-1 Total Number of patients","WT/Wu-1 Percentage","Beta Total Number of patients","Beta Percentage","Gamma Total Number of patients","Gamma Percentage","Delta Total Number of patients","Delta Percentage","Omicron Total Number of patients","Omicron Percentage","Unspecified/Total Total Number of patients","Unspecified/Total Percentage","Other Total Number of patients","Other Percentage","vaccinated Total number of patients","vaccinated Percentage","vaccinated Comment","unvaccinated Total number of patients","unvaccinated Percentage","unvaccinated Comment","Cancer Age (measure of centre) e.g. mean/median","Cancer Age (centre)","Cancer Sex (% male)","prefix","Total number of patients","percentage","Comment","outcome","Measure of Association","value","95% CI","p-value","cancer: Event/Total","Non-cancer: Event/Total","cancer(event/total)","cancer(event count)","cancer(total count)","non-cancer(event/total)","non-cancer(event count)","non-cancer(total count)","se","model"
"695","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","immunotherapy (immune checkpoint inhibitors/CAR-T)",NA,NA,"NA","[mortality]","uOR","11.10","6.99-17.63","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"696","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","immunotherapy (immune checkpoint inhibitors/CAR-T)",NA,NA,"NA","[mortality]","mOR","3.76","2.32-6.10","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"697","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","radiotherapy",NA,NA,NA,"[hospitalisation]","uOR","4.17","3.88-4.47","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"698","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","radiotherapy",NA,NA,NA,"[hospitalisation]","mOR","2.39","2.21-2.57","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"699","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","radiotherapy",NA,NA,NA,"[ICU]","uOR","3.68","2.65-5.10","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"700","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","radiotherapy",NA,NA,NA,"[ICU]","mOR","2.53","1.81-3.56","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"701","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","radiotherapy",NA,NA,NA,"[mortality]","uOR","8.12","7.38-8.93","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"702","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","radiotherapy",NA,NA,NA,"[mortality]","mOR","4.29","3.88-4.76","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"703","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","surgery",NA,NA,"NA","[mortality]",NA,NA,NA,"<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"manualclarificationrequired"
"704","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","surgery",NA,NA,"NA","[mortality]",NA,NA,NA,"<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"manualclarificationrequired"
"705","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Targeted therapy (RTK inhibitor/mAb against receptors)",NA,NA,"B/T-cell antibody therapy","[hospitalisation]","uOR","13.03","11.02-15.41","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"706","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Urology (ureter, bladder, prostate)",NA,NA,NA,"[mortality]","mOR of urinary tract","1.86","1.62-2.15","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"707","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Targeted therapy (RTK inhibitor/mAb against receptors)",NA,NA,"B/T-cell antibody therapy","[ICU]","uOR","28.91","18.73-44.62","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"708","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Targeted therapy (RTK inhibitor/mAb against receptors)",NA,NA,"B/T-cell antibody therapy","[ICU]","mOR","21.97","14.17-34.05","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"709","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Targeted therapy (RTK inhibitor/mAb against receptors)",NA,NA,"B/T-cell antibody therapy","[mortality]","uOR","20.61","16.38-25.93","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"710","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Targeted therapy (RTK inhibitor/mAb against receptors)",NA,NA,"B/T-cell antibody therapy","[mortality]","mOR","14.12","10.93-18.25","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"711","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Haematological",NA,NA,NA,"[ICU]","mOR","7.70","6.43-9.22","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"712","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Haematological",NA,NA,NA,"[mortality]","uOR","11.46","10.57-12.42","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"713","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Haematological",NA,NA,NA,"[mortality]","mOR","4.27","3.91-4.66","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"714","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Head and neck",NA,NA,"NA","[hospitalisation]","uOR","3.86","3.24-4.60","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"715","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Head and neck",NA,NA,"NA","[hospitalisation]","mOR","2.24","1.86-2.70","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"716","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Head and neck",NA,NA,"NA","[ICU]","uOR","7.77","4.50-13.41","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"717","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Head and neck",NA,NA,"NA","[ICU]","mOR","5.24","3.03-9.06","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"718","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Head and neck",NA,NA,"NA","[mortality]","uOR","5.32","4.03-7.03","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"719","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Head and neck",NA,NA,"NA","[mortality]","mOR","2.79","2.08-3.74","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"720","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Lower GI (colorectal, small bowel)",NA,NA,NA,"[hospitalisation]","uOR","4.49","4.17-4.84","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"721","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Lower GI (colorectal, small bowel)",NA,NA,NA,"[hospitalisation]","mOR (colorectal only)","2.01","1.86-2.18","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"722","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Lower GI (colorectal, small bowel)",NA,NA,NA,"[ICU]","uOR","4.91","3.60-6.71","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"723","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Lower GI (colorectal, small bowel)",NA,NA,NA,"[ICU]","mOR (colorectal only)","2.76","2.01-3.79","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"724","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Lower GI (colorectal, small bowel)",NA,NA,NA,"[mortality]","uOR","8.11","7.31-9.00","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"725","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Lower GI (colorectal, small bowel)",NA,NA,NA,"[mortality]","mOR (colorectal only)","2.36","2.10-2.64","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"726","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Other",NA,NA,NA,"[hospitalisation]","uOR","1.91","1.46-2.49","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"727","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Other",NA,NA,NA,"[hospitalisation]","mOR of endocrine glands","2.00","1.50-2.66","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"728","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Other",NA,NA,NA,"[ICU]","uOR","1.48","0.37-5.93","0.57912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"729","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Other",NA,NA,NA,"[ICU]","mOR of endocrine glands","0.00","0.00-5.11E+46","0.87726",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"730","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Other",NA,NA,NA,"[mortality]","uOR","1.92","1.15-3.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"731","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Other",NA,NA,NA,"[mortality]","mOR of endocrine glands","2.29","1.30-4.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"732","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Sarcoma (including Musculo skeletal)",NA,NA,"NANA","[hospitalisation]","uOR","5.02","4.12-6.11","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"733","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Sarcoma (including Musculo skeletal)",NA,NA,"NANA","[hospitalisation]","mOR","2.51","2.03-3.11","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"734","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Breast",NA,NA,NA,"[mortality]","uOR","2.53","2.23-2.88","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"735","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Breast",NA,NA,NA,"[mortality]","mOR","1.66","1.45-1.91","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"736","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","CNS",NA,NA,"NANA","[hospitalisation]","uOR","4.64","3.64-5.92","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"737","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","CNS",NA,NA,"NANA","[hospitalisation]","mOR","4.02","3.07-5.28","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"738","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","CNS",NA,NA,"NANA","[ICU]","uOR","4.05","1.30-12.60","0.01554",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"739","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","CNS",NA,NA,"NANA","[ICU]","mOR","4.37","1.40-13.60","0.01098",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"740","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","CNS",NA,NA,"NANA","[mortality]","uOR","9.94","7.26-13.61","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"741","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","CNS",NA,NA,"NANA","[mortality]","mOR","11.35","7.93-16.23","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"742","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)",NA,NA,"NANA","[hospitalisation]","uOR","2.64","2.34-2.98","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"743","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)",NA,NA,"NANA","[hospitalisation]","mOR","1.77","1.56-2.02","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"744","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)",NA,NA,"NANA","[ICU]","uOR","2.06","1.11-3.84","0.02220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"745","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)",NA,NA,"NANA","[ICU]","mOR","1.78","0.96-3.31","0.06927",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"746","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)",NA,NA,"NANA","[mortality]","uOR","4.32","3.61-5.18","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"747","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Gynecological (vaginal, uterine, cervical, ovarian, vulval, endometrial, leiomyosarcoma etc)",NA,NA,"NANA","[mortality]","mOR","2.80","2.30-3.41","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"748","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Haematological",NA,NA,NA,"[hospitalisation]","uOR","7.82","7.41-8.25","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"749","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Haematological",NA,NA,NA,"[hospitalisation]","mOR","4.12","3.89-4.37","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"750","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Haematological",NA,NA,NA,"[ICU]","uOR","13.05","10.96-15.54","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"751","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[hospitalisation]","uOR","2.62","2.46-2.80","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"752","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[hospitalisation]","mOR stage I","1.29","1.21-1.39","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"753","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[hospitalisation]","uOR","3.12","2.88-3.37","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"754","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[hospitalisation]","mOR stage II","1.57","1.44-1.70","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"755","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[hospitalisation]","uOR","4.46","4.15-4.79","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"756","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[hospitalisation]","mOR stage III","2.01","1.86-2.16","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"757","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[ICU]","uOR","1.89","1.33-2.69","0.00042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"758","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[ICU]","mOR stage I","1.12","0.77-1.63","0.53783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"759","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","M0/Stage I-III: No metastasis",NA,NA,"NA","[ICU]","uOR","3.32","2.37-4.65","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"760","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Chemotherapy",NA,NA,NA,"[hospitalisation]","uOR","6.29","5.98-6.61","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
"761","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Chemotherapy",NA,NA,NA,"[hospitalisation]","mOR","4.14","3.92-4.36","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"multivariate"
"762","73804","Starkey 2023","2020-11-01","2022-09-30","LAPIS, Outbreak","Omicron_BA",1300697,840884,"","",NA,NA,NA,NA,NA,"","","","15928326","100","","",NA,NA,"",NA,"","NA","","","50.48","Chemotherapy",NA,NA,NA,"[ICU]","uOR","7.53","6.20-9.15","<0.00001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"univariate"
